object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,type_zh,material_zh,description_zh,artist_zh,artist
6083,战车配件，一对中的一个,"Chariot fitting, one of a pair",1050-900 BCE,22,Metal Arts,Bronze,Bronze,,2,,https://searchcollection.asianart.org/objects/5397/chariot-fitting-one-of-a-pair?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=3141,https://searchcollection.asianart.org/internal/media/dispatcher/11838/preview,,The Avery Brundage Collection,B60B353,2026-06-03,1,,,金属艺术,青铜,青铜,,
6084,佛教守护王和两个支持他的年轻人,Buddhist guardian king with two supporting youths,618-907,18,Sculpture,Bronze with gilding,Bronze with gilding,"H. 5 in x W. 3 1/4 in x D. 1 1/4 in, H. 12.7 cm x W. 8.25 cm x D. 1 1/4 cm",2,,https://searchcollection.asianart.org/objects/5402/buddhist-guardian-king-with-two-supporting-youths?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=3145,https://searchcollection.asianart.org/internal/media/dispatcher/11928/preview,,The Avery Brundage Collection,B60B512,2026-06-03,1,,,雕塑,镀金青铜,镀金青铜,,
6085,龙纹装饰的装饰，一对中的一个,"Finials with dragon decoration, one of a pair",300-200 BCE,10,Metal Arts,Bronze,Bronze,H. 2 in x Diam. 2 in,2,,https://searchcollection.asianart.org/objects/5405/finials-with-dragon-decoration-one-of-a-pair?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=3147,https://searchcollection.asianart.org/internal/media/dispatcher/11950/preview,,The Avery Brundage Collection,B60B532,2026-06-03,1,,,金属艺术,青铜,青铜,,
6086,龙纹装饰，一对中的一个,"Finial with dragon decoration, one of a pair",300-200 BCE,10,Metal Arts,Bronze,Bronze,,2,,https://searchcollection.asianart.org/objects/5406/finial-with-dragon-decoration-one-of-a-pair?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=3148,https://searchcollection.asianart.org/internal/media/dispatcher/11951/preview,,The Avery Brundage Collection,B60B533,2026-06-03,1,,,金属艺术,青铜,青铜,,
6087,站立,Stand,522,15,Metal Arts,Bronze,Bronze,H. 2 5/8 in x W. 2 3/4 in,2,,https://searchcollection.asianart.org/objects/5417/stand?ctx=f3a436f24c9a4a46f7682c289b7cddbf9a51f59d&idx=3156,https://searchcollection.asianart.org/internal/media/dispatcher/12081/preview,,The Avery Brundage Collection,B60B640,2026-06-03,1,,,金属艺术,青铜,青铜,,
6088,口罩，一对中的一个,"Mask, one of a pair",770-256 BCE,4,Sculpture,Bronze,Bronze,"H. 8 1/4 in x W. 6 1/4 in x D. 2 1/4 in, H. 21 cm x W. 15.8 cm x D. 5.7 cm",2,,https://searchcollection.asianart.org/objects/5451/mask-one-of-a-pair?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=3170,https://searchcollection.asianart.org/internal/media/dispatcher/12293/preview,,The Avery Brundage Collection,B60B779,2026-06-03,1,,,雕塑,青铜,青铜,,
6089,旋风,Whirlwind,1968,28,Painting,Ink and acrylic on paper,Ink and acrylic on paper,Image: H. 23 3/4 × W. 36 5/8 in. (60.3 × 93 cm) Overall: H. 27 3/4 × W. 40 5/8 in. (70.5 × 103.2 cm),2,,https://searchcollection.asianart.org/objects/5453/whirlwind?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=3171,https://searchcollection.asianart.org/internal/media/dispatcher/60123/preview,,The Avery Brundage Collection,B66D20,2026-06-03,1,,,绘画,纸上的墨水和丙烯酸,纸上的墨水和丙烯酸,刘国松,Liu Guosong
6090,摩尼教曼荼罗的片段,Fragment of a Manichaen Mandala,1300-1400,25,Painting,Colors on silk,Colors on silk,Image: H. 15 5/8 in × W. 22 1/8 in (39.7 cm × 56.2 cm) Overall: H. 49 1/8 in × W. 27 1/8 in (124.8 cm × 68.9 cm),2,,https://searchcollection.asianart.org/objects/5454/fragment-of-a-manichaen-mandala?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=3172,https://searchcollection.asianart.org/internal/media/dispatcher/69015/preview,,The Avery Brundage Collection,B67D15,2026-06-03,1,,,绘画,丝绸上的颜色,丝绸上的颜色,,
6091,一对怪物面具形状的手柄,Pair of handles in the shape of monster masks,206 BCE-220 CE,7,Sculpture,Bronze,Bronze,"H. 6 in x W. 4 5/8 in x D. 1 1/8 in, H. 15.2 cm x W. 11.7 cm x D. 2.9 cm",2,,https://searchcollection.asianart.org/objects/5462/pair-of-handles-in-the-shape-of-monster-masks?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=3177,https://searchcollection.asianart.org/internal/media/dispatcher/12361/preview,,The Avery Brundage Collection,B60B827,2026-06-03,1,,,雕塑,青铜,青铜,,
6092,钩子，一双中的一个,"Hook, one of a pair",400-300 BCE,14,Metal Arts,Bronze,Bronze,L. 9 in,2,,https://searchcollection.asianart.org/objects/5507/hook-one-of-a-pair?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=3202,https://searchcollection.asianart.org/internal/media/dispatcher/20093/preview,,The Avery Brundage Collection,B62B14.a,2026-06-03,1,,,金属艺术,青铜,青铜,,
6093,钩子，一双中的一个,"Hook, one of a pair",400-300 BCE,14,Metal Arts,Bronze,Bronze,L. 9 in,2,,https://searchcollection.asianart.org/objects/5508/hook-one-of-a-pair?ctx=9ae2e4ed23a795db2d39a244aca17f038c9e51c6&idx=3203,https://searchcollection.asianart.org/internal/media/dispatcher/20094/preview,,The Avery Brundage Collection,B62B14.b,2026-06-03,1,,,金属艺术,青铜,青铜,,
6094,兰花和岩石,Orchids and Rocks,1973,28,Painting,Ink on paper,Ink on paper,"H. 17 5/8 in x W. 24 1/16 in, H. 44.8 cm x W. 61.1 cm",2,,https://searchcollection.asianart.org/objects/5516/orchids-and-rocks?ctx=c6b294adeb9fd6fdb8a79da200a308679be644f3&idx=3206,https://searchcollection.asianart.org/internal/media/dispatcher/27567/preview,,Gift of City of Taipei,B75D4,2026-06-03,1,,,绘画,水墨纸本,水墨纸本,叶公超,Ye Gongchao
6095,带钩，龙抓鱼,"Belt hook, dragon holding fish",400-200 BCE,10,Metal Arts,Bronze with silvery inlay,Bronze with silvery inlay,H. 5 in x W. 7/8 in,2,,https://searchcollection.asianart.org/objects/5555/belt-hook-dragon-holding-fish?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=3222,https://searchcollection.asianart.org/internal/media/dispatcher/22124/preview,,The Avery Brundage Collection,B65B11,2026-06-03,1,,,金属艺术,银色镶嵌青铜,银色镶嵌青铜,,
6096,带钩,Belt hook,480 BCE-9 CE,13,Metal Arts,"Bronze, turquoise inlays","Bronze, turquoise inlays",,2,,https://searchcollection.asianart.org/objects/5563/belt-hook?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=3229,https://searchcollection.asianart.org/internal/media/dispatcher/22136/preview,,The Avery Brundage Collection,B65B20,2026-06-03,1,,,金属艺术,青铜、绿松石镶嵌,青铜、绿松石镶嵌,,
6097,象头形状的皮带钩,Belt hook in the shape of elephant head,480-221 BCE,4,Metal Arts,Gold and gilt bronze,Gold and gilt bronze,"H. 2 in x W. 1 3/8 in, H. 5.1 cm x W. 3.5 cm",2,,https://searchcollection.asianart.org/objects/5565/belt-hook-in-the-shape-of-elephant-head?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=3231,https://searchcollection.asianart.org/internal/media/dispatcher/68995/preview,,The Avery Brundage Collection,B65B22,2026-06-03,1,,,金属艺术,金和镀金青铜,金和镀金青铜,,
6098,老虎形状的皮带钩,Belt hook in shape of a tiger,500-400 BCE,4,Metal Arts,Bronze,Bronze,"H. 2 3/4 in x W. 1 1/4 in, H. 7 cm x W. 3.2 cm",2,,https://searchcollection.asianart.org/objects/5582/belt-hook-in-shape-of-a-tiger?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=3246,https://searchcollection.asianart.org/internal/media/dispatcher/22163/preview,,The Avery Brundage Collection,B65B40,2026-06-03,1,,,金属艺术,青铜,青铜,,
6099,带钩,Belt hook,206 BCE-9 CE,9,Metal Arts,Bronze with gilding and glass,Bronze with gilding and glass,"L. 5 5/8 in x W. 3/4 in x D. 1 in, L. 14.3 cm x W. 1.9 cm x D. 2.5 cm",2,,https://searchcollection.asianart.org/objects/5590/belt-hook?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=3253,https://searchcollection.asianart.org/internal/media/dispatcher/22640/preview,,The Avery Brundage Collection,B66B2,2026-06-03,1,,,金属艺术,镀金青铜和玻璃,镀金青铜和玻璃,,
6100,带钩,Belt hook,300-100 BCE,10,Metal Arts,Bronze with turquoise and gold inlay,Bronze with turquoise and gold inlay,"L. 8 1/2 in x W. 1 1/8 in, L. 21.6 cm",2,,https://searchcollection.asianart.org/objects/5596/belt-hook?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=3258,https://searchcollection.asianart.org/internal/media/dispatcher/22652/preview,,The Avery Brundage Collection,B66B11,2026-06-03,1,,,金属艺术,镶嵌绿松石和黄金的青铜,镶嵌绿松石和黄金的青铜,,
6101,菩萨头像,Head of a bodhisattva,1519-1805,26,Sculpture,Dry lacquer,Dry lacquer,"H. 13 1/2 in x W. 7 1/2 in x D. 6 3/4 in, H. 34.3 cm x W. 19.0 cm x D. 17.1 cm",2,,https://searchcollection.asianart.org/objects/5624/head-of-a-bodhisattva?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=3279,https://searchcollection.asianart.org/internal/media/dispatcher/19040/preview,,The Avery Brundage Collection,B60S14+,2026-06-03,1,,,雕塑,干漆,干漆,,
6102,菩萨碎片,Bodhisattva fragment,500-600,13,Sculpture,Stone,Stone,"H. 11 1/2 in x W. 7 3/4 in, H. 29.2 cm x W. 19.7 cm",2,,https://searchcollection.asianart.org/objects/5628/bodhisattva-fragment?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=3282,https://searchcollection.asianart.org/internal/media/dispatcher/19130/preview,,The Avery Brundage Collection,B60S41,2026-06-03,1,,,雕塑,石头,石头,,
6103,花海中飞凤花瓶,Vase with flying phoenix amid flowers,1736-1795,27,Metal Arts,Copper alloy with cloisonné enamel and gilding,Copper alloy with cloisonné enamel and gilding,"H. 13 in x Diam. 6 in, H. 33 cm x Diam. 15.2 cm",2,,https://searchcollection.asianart.org/objects/5649/vase-with-flying-phoenix-amid-flowers?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=3297,https://searchcollection.asianart.org/internal/media/dispatcher/16673/preview,,The Avery Brundage Collection,B60P286,2026-06-03,1,,,金属艺术,铜合金，带景泰蓝珐琅和镀金,铜合金，带景泰蓝珐琅和镀金,,
6104,莲花卷轴花瓶,Flower vase with lotus scrolls,1736-1795,27,Metal Arts,Copper alloy with cloisonné enamel and gilding,Copper alloy with cloisonné enamel and gilding,"H. 12 1/2 in x Diam. 8 in, H. 31.7 cm x Diam. 20.3 cm",2,,https://searchcollection.asianart.org/objects/5652/flower-vase-with-lotus-scrolls?ctx=a161ec1f573a1fd2fa1e04fe7c912a7280251c37&idx=3299,https://searchcollection.asianart.org/internal/media/dispatcher/16682/preview,,The Avery Brundage Collection,B60P291,2026-06-03,1,,,金属艺术,铜合金，带景泰蓝珐琅和镀金,铜合金，带景泰蓝珐琅和镀金,,
6105,有蝙蝠和莲花卷轴的帽架,Hat stand with bats and lotus scrolls,1736-1795,27,Metal Arts,Copper alloy with cloisonné enamel and gilding,Copper alloy with cloisonné enamel and gilding,"H. 12 3/4 in x Diam. 5 3/4 in, H. 32.4 cm x Diam. 14.6 cm",2,,https://searchcollection.asianart.org/objects/5656/hat-stand-with-bats-and-lotus-scrolls?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=3302,https://searchcollection.asianart.org/internal/media/dispatcher/16867/preview,,The Avery Brundage Collection,B60P440,2026-06-03,1,,,金属艺术,铜合金，带景泰蓝珐琅和镀金,铜合金，带景泰蓝珐琅和镀金,,
6106,杯子,Cup,1700-1900,27,Ceramics,"Porcelain with red and yellow enamels, silver stand and cover","Porcelain with red and yellow enamels, silver stand and cover",H. 6 in x Diam. 4 1/2 in,2,,https://searchcollection.asianart.org/objects/5658/cup?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=3303,https://searchcollection.asianart.org/internal/media/dispatcher/16868/preview,,The Avery Brundage Collection,B60P441.a-.c,2026-06-03,1,,,陶瓷,红色和黄色搪瓷瓷器，银色支架和盖子,红色和黄色搪瓷瓷器，银色支架和盖子,,
6107,石棺面板的一部分,Portion of a sarcophagus panel,500-534,15,Sculpture,Limestone with incised decoration,Limestone with incised decoration,"H. 19 3/4 in x W. 39 in x D. 3 in, H. 50.2 cm x W. 99.1 cm x D. 7.6 cm",2,,https://searchcollection.asianart.org/objects/5661/portion-of-a-sarcophagus-panel?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=3305,https://searchcollection.asianart.org/internal/media/dispatcher/59635/preview,,The Avery Brundage Collection,B60S143+,2026-06-03,1,,,雕塑,雕刻装饰石灰岩,雕刻装饰石灰岩,,
6108,墓守护者，一对中的一个,"Tomb guardian, one of a pair",618-907,18,Sculpture,Earthenware with glaze,Earthenware with glaze,"H. 48 in x W. 27 in x D. 12 1/2 in, H. 121.9 cm x W. 68.6 cm x D. 31.7 cm",2,,https://searchcollection.asianart.org/objects/5665/tomb-guardian-one-of-a-pair?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=3308,https://searchcollection.asianart.org/internal/media/dispatcher/58621/preview,,The Avery Brundage Collection,B60S155+,2026-06-03,1,,,雕塑,釉陶,釉陶,,
6109,带有花朵图案的盘子，一对中的一个,"Plate with flower design, one of a pair",1723-1735,27,Ceramics,Porcelain with molded decoration under multicolor glazes,Porcelain with molded decoration under multicolor glazes,"H. 2 1/2 in x Diam. 13 in, H. 6.4 cm x Diam. 33 cm",2,,https://searchcollection.asianart.org/objects/5670/plate-with-flower-design-one-of-a-pair?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=3312,https://searchcollection.asianart.org/internal/media/dispatcher/17058/preview,,The Avery Brundage Collection,B60P1116,2026-06-03,1,,,陶瓷,多色釉下模压装饰的瓷器,多色釉下模压装饰的瓷器,,
6110,留着胡子的人偶,"Bearded figure, one of a pair",1600-1700,27,Decorative Arts,Ivory,Ivory,H. 7 3/4 in x W. 1 3/4 in,2,,https://searchcollection.asianart.org/objects/5675/bearded-figure-one-of-a-pair?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=3316,https://searchcollection.asianart.org/internal/media/dispatcher/19518/preview,,The Avery Brundage Collection,B60S300.1,2026-06-03,1,,,装饰艺术,象牙,象牙,,
6111,留着胡子的人偶,"Bearded figure, one of a pair",1600-1700,27,Decorative Arts,Ivory,Ivory,H. 7 3/8 in x W. 1 3/4 in,2,,https://searchcollection.asianart.org/objects/5676/bearded-figure-one-of-a-pair?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=3317,https://searchcollection.asianart.org/internal/media/dispatcher/19519/preview,,The Avery Brundage Collection,B60S300.2.a-.b,2026-06-03,1,,,装饰艺术,象牙,象牙,,
6112,坐在基座上的佛像,Seated Buddha on a pedestal,1520,26,Sculpture,Cast iron,Cast iron,"H. 36 1/2 in x W. 20 1/2 in x D. 12 1/2 in, H. 92.7 cm x W. 52.1 cm x D. 31.7 cm",2,,https://searchcollection.asianart.org/objects/5680/seated-buddha-on-a-pedestal?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=3321,https://searchcollection.asianart.org/internal/media/dispatcher/19554/preview,,The Avery Brundage Collection,B60S335,2026-06-03,1,,,雕塑,铸铁,铸铁,,
6113,坐着的菩萨,Seated bodhisattva,386-534,13,Sculpture,Stone with polychrome,Stone with polychrome,"H. 21 in x W. 12 1/2 in x D. 6 1/2 in, H. 53.3 cm x W. 31.7 cm x D. 16.5 cm",2,,https://searchcollection.asianart.org/objects/5681/seated-bodhisattva?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=3322,https://searchcollection.asianart.org/internal/media/dispatcher/19555/preview,,The Avery Brundage Collection,B60S337,2026-06-03,1,,,雕塑,多色石材,多色石材,,
6114,佛陀之手,Hand of a Buddha,600-700,18,Sculpture,Granite with traces of lacquer and gilding,Granite with traces of lacquer and gilding,H. 22 1/4 × W. 10 in × D. 9 1/8 in (56.5 cm × 25.4 cm × 23.2 cm),2,,https://searchcollection.asianart.org/objects/5685/hand-of-a-buddha?ctx=8d62875c438fc8bbdc1e0509e946690416e5f6b1&idx=3325,https://searchcollection.asianart.org/internal/media/dispatcher/19568/preview,,The Avery Brundage Collection,B60S348,2026-06-03,1,,,雕塑,带有漆和镀金痕迹的花岗岩,带有漆和镀金痕迹的花岗岩,,
6115,道教神仙寿光盖坛,Lidded jar with a scene of celebrating longevity by Daoist Immortals,1368-1644,26,Ceramics,Stoneware with carved design and multicolor glazes,Stoneware with carved design and multicolor glazes,"H. 18 5/8 in x Diam. 13 7/8 in, H. 47.3 cm x Diam. 35.2 cm",2,,https://searchcollection.asianart.org/objects/5686/lidded-jar-with-a-scene-of-celebrating-longevity-by-daoist-i?ctx=8d62875c438fc8bbdc1e0509e946690416e5f6b1&idx=3326,https://searchcollection.asianart.org/internal/media/dispatcher/17175/preview,,The Avery Brundage Collection,B60P1226,2026-06-03,1,,,陶瓷,雕刻图案和多彩釉料的石器,雕刻图案和多彩釉料的石器,,
6116,坐佛,Seated Buddha,400-500,13,Sculpture,Stone,Stone,"H. 20 in x W. 15 1/2 in x D. 5 1/2 in, H. 50.8 cm x W. 39.4 cm x D. 14 cm",2,,https://searchcollection.asianart.org/objects/5689/seated-buddha?ctx=8d62875c438fc8bbdc1e0509e946690416e5f6b1&idx=3328,https://searchcollection.asianart.org/internal/media/dispatcher/19569/preview,,The Avery Brundage Collection,B60S351,2026-06-03,1,,,雕塑,石头,石头,,
6117,佛头,Head of a Buddha,581-618,17,Sculpture,"Dark gray, fine-grained limestone covered with yellow patina","Dark gray, fine-grained limestone covered with yellow patina","H. 13 1/2 in x W. 9 in x D. 9 1/2 in, H. 34.3 cm x W. 22.9 cm x D. 24.1 cm",2,,https://searchcollection.asianart.org/objects/5710/head-of-a-buddha?ctx=1abbbff2de20c3a8622e47c9f8d5205bc5e4aa49&idx=3340,https://searchcollection.asianart.org/internal/media/dispatcher/19584/preview,,The Avery Brundage Collection,B60S372,2026-06-03,1,,,雕塑,深灰色细粒石灰岩，覆盖着黄色铜绿,深灰色细粒石灰岩，覆盖着黄色铜绿,,
6118,佛像供奉,Buddha enshrined,500-600,13,Sculpture,Stone with traces of colors,Stone with traces of colors,H. 21 in x W. 14 1/2 in x D. 6 1/2 in,2,,https://searchcollection.asianart.org/objects/5713/buddha-enshrined?ctx=1abbbff2de20c3a8622e47c9f8d5205bc5e4aa49&idx=3343,https://searchcollection.asianart.org/internal/media/dispatcher/19590/preview,,The Avery Brundage Collection,B60S378,2026-06-03,1,,,雕塑,有颜色痕迹的石头,有颜色痕迹的石头,,
6119,立人像,Standing figure,1600-1700,27,Sculpture,Ivory with small area painted gold,Ivory with small area painted gold,H. 9 in x W. 2 5/16 in,2,,https://searchcollection.asianart.org/objects/5723/standing-figure?ctx=d827133da378c017078ad223e6d908398198b465&idx=3351,https://searchcollection.asianart.org/internal/media/dispatcher/19651/preview,,The Avery Brundage Collection,B60S487,2026-06-03,1,,,雕塑,象牙色，小面积涂金,象牙色，小面积涂金,,
6120,坐佛,Seated Buddha,386-534,13,Sculpture,Limestone,Limestone,"H. 21 in x W. 14 1/2 in x D: 6 1/2 in, H. 53.4 cm x W. 36.8 cm x D: 16.5 cm",2,,https://searchcollection.asianart.org/objects/5725/seated-buddha?ctx=d827133da378c017078ad223e6d908398198b465&idx=3353,https://searchcollection.asianart.org/internal/media/dispatcher/19667/preview,,The Avery Brundage Collection,B60S499,2026-06-03,1,,,雕塑,石灰岩,石灰岩,,
6121,花朵图案的龙虾,Lobed dish with flower design,1723-1735,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,"H. 1 3/8 in x Diam. 6 3/8 in, H. 3.5 cm x Diam. 16.2 cm",2,,https://searchcollection.asianart.org/objects/5738/lobed-dish-with-flower-design?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=3360,https://searchcollection.asianart.org/internal/media/dispatcher/17431/preview,,The Avery Brundage Collection,B60P1433,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6122,设计为男孩在院子里玩耍的碗,Bowl with design of boys playing in a courtyard,1723-1735,27,Ceramics,Porcelain with incised design under multicolor glazes,Porcelain with incised design under multicolor glazes,H. 2 3/4 in x Diam. 5 7/8 in,2,,https://searchcollection.asianart.org/objects/5739/bowl-with-design-of-boys-playing-in-a-courtyard?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=3361,https://searchcollection.asianart.org/internal/media/dispatcher/17443/preview,,The Avery Brundage Collection,B60P1445,2026-06-03,1,,,陶瓷,多色釉下雕刻图案的瓷器,多色釉下雕刻图案的瓷器,,
6123,带有四个小环形手柄的罐子,Jar with four small loop handles,317-420,24,Ceramics,Stoneware with grooved bands and overglaze spotted decoration,Stoneware with grooved bands and overglaze spotted decoration,"H. 4 7/8 in x Diam. 5 1/2 in, H. 12.4 cm x Diam. 14 cm",2,,https://searchcollection.asianart.org/objects/5753/jar-with-four-small-loop-handles?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=3371,https://searchcollection.asianart.org/internal/media/dispatcher/17603/preview,,The Avery Brundage Collection,B60P1585,2026-06-03,1,,,陶瓷,带槽带和釉上斑点装饰的石器,带槽带和釉上斑点装饰的石器,,
6124,宝贝,Baby,960-1234,24,Ceramics,Porcelain with glaze (Ding ware),Porcelain with glaze (Ding ware),"H. 4 1/4 in x W. 1 3/8 in x D. 1 1/4 in, H. 10.8 cm x W. 3.5 cm x D. 3.2 cm",2,,https://searchcollection.asianart.org/objects/5756/baby?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=3374,https://searchcollection.asianart.org/internal/media/dispatcher/17659/preview,,The Avery Brundage Collection,B60P1625,2026-06-03,1,,,陶瓷,釉瓷（丁瓷）,釉瓷（丁瓷）,,
6125,印有男孩玩莲花图案的盒子,Box with design of boy playing with lotus,960-1127,22,Ceramics,Porcelain with molded design under glaze (Yue ware),Porcelain with molded design under glaze (Yue ware),"H. 2 in x Diam. 4 5/8 in, H. 5.1 cm x Diam. 11.8 cm",2,,https://searchcollection.asianart.org/objects/5761/box-with-design-of-boy-playing-with-lotus?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=3379,https://searchcollection.asianart.org/internal/media/dispatcher/17715/preview,,The Avery Brundage Collection,B60P1683.a-.b,2026-06-03,1,,,陶瓷,釉下模压瓷（越窑）,釉下模压瓷（越窑）,,
6126,舞者，一对中的一个,"Dancer, one of a pair",618-907 or earlier,18,Sculpture,Earthenware,Earthenware,"H. 25 1/2 in x W. 19 in x D. 3 3/4 in, H. 64.8 cm x W. 48.3 cm x D. 9.5 cm",2,,https://searchcollection.asianart.org/objects/5767/dancer-one-of-a-pair?ctx=836aceb42d4ad47027fbe550910494fffb41532b&idx=3384,https://searchcollection.asianart.org/internal/media/dispatcher/52227/preview,,The Avery Brundage Collection,B61S21+,2026-06-03,1,,,雕塑,陶器,陶器,,
6127,带格子盖的球形香炉,Spherical incense burner with latticed cover,1127-1279,23,Ceramics,Porcelain with carved decoration under glaze,Porcelain with carved decoration under glaze,"H. 5 1/8 in x Diam. 3 7/8 in, H. 13.1 cm x Diam. 9.8 cm",2,,https://searchcollection.asianart.org/objects/5786/spherical-incense-burner-with-latticed-cover?ctx=836aceb42d4ad47027fbe550910494fffb41532b&idx=3394,https://searchcollection.asianart.org/internal/media/dispatcher/17841/preview,,The Avery Brundage Collection,B60P1764,2026-06-03,1,,,陶瓷,釉下雕饰瓷器,釉下雕饰瓷器,,
6128,杯子,Cup,1723-1735,27,Ceramics,Porcelain with a glaze,Porcelain with a glaze,H. 1 7/8 in x Diam. 3 5/8 in,2,,https://searchcollection.asianart.org/objects/5807/cup?ctx=f1b903ff4edc370d997f24210ed3e1d0cddf0973&idx=3411,https://searchcollection.asianart.org/internal/media/dispatcher/18684/preview,,The Avery Brundage Collection,B60P2089,2026-06-03,1,,,陶瓷,有釉瓷器,有釉瓷器,,
6129,佛陀与两位侍从,Buddha with two attendants,486-534,13,Sculpture,sandstone with traces of pigments,sandstone with traces of pigments,"H. 26 5/8 in x W. 18 1/8 in, H. 67.6 cm  x W. 46 cm",2,,https://searchcollection.asianart.org/objects/5808/buddha-with-two-attendants?ctx=f1b903ff4edc370d997f24210ed3e1d0cddf0973&idx=3412,https://searchcollection.asianart.org/internal/media/dispatcher/24290/preview,,Museum purchase,B69S2,2026-06-03,1,,,雕塑,含微量颜料的砂岩,含微量颜料的砂岩,,
6130,菩萨,Bodhisattva,550-577,13,Sculpture,Sandstone,Sandstone,"H. 36 in x W. 11 3/8 in x D. 6 1/2 in, H. 91.4 cm x W. 28.9 cm x D. 16.5 cm",2,,https://searchcollection.asianart.org/objects/5814/bodhisattva?ctx=f1b903ff4edc370d997f24210ed3e1d0cddf0973&idx=3416,https://searchcollection.asianart.org/internal/media/dispatcher/24550/preview,,The Avery Brundage Collection,B70S6,2026-06-03,1,,,雕塑,砂岩,砂岩,,
6131,关羽淹死七军,Guan Yu drowns the Seven Armies,1800s,27,Jade And Stones,Steatite,Steatite,"H. 12 1/4 in x W. 8 1/4 in x D. 5 in, H. 31.1 cm x W. 21 cm x D. 12.7 cm",2,,https://searchcollection.asianart.org/objects/5816/guan-yu-drowns-the-seven-armies?ctx=f1b903ff4edc370d997f24210ed3e1d0cddf0973&idx=3417,https://searchcollection.asianart.org/internal/media/dispatcher/24558/preview,,The Avery Brundage Collection,B70S14.a-.b,2026-06-03,1,,,玉石与石头,滑石,滑石,,
6132,密封膏盖盒,Covered box for seal paste,1723-1735,27,Ceramics,Porcelain with overglaze multicolor decoration,Porcelain with overglaze multicolor decoration,H. 1 in x W. 2 1/4 in,2,,https://searchcollection.asianart.org/objects/5819/covered-box-for-seal-paste?ctx=f1b903ff4edc370d997f24210ed3e1d0cddf0973&idx=3419,https://searchcollection.asianart.org/internal/media/dispatcher/18899/preview,,The Avery Brundage Collection,B60P2323,2026-06-03,1,,,陶瓷,釉上彩瓷,釉上彩瓷,,
6133,带有道教寺庙场景的杯子,Cup with a scene of Daoist temples,1522-1566,26,Ceramics,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,"H. 4 in x Diam. 4 1/2 in, H. 10.2 cm x Diam. 11.5 cm",2,,https://searchcollection.asianart.org/objects/5830/cup-with-a-scene-of-daoist-temples?ctx=c63623b09864477728fbe42e9cbfad933af18660&idx=3424,https://searchcollection.asianart.org/internal/media/dispatcher/18986/preview,,The Avery Brundage Collection,B60P2374,2026-06-03,1,,,陶瓷,釉下蓝色装饰瓷器,釉下蓝色装饰瓷器,,
6134,龙形水容器,Water container with dragon designs,1662-1722,27,Ceramics,Porcelain with modeled design under glaze,Porcelain with modeled design under glaze,"H. 3 5/8 in x Diam. 5 in, H. 9.2 cm x Diam. 12.7 cm",2,,https://searchcollection.asianart.org/objects/5848/water-container-with-dragon-designs?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=3434,https://searchcollection.asianart.org/internal/media/dispatcher/16126/preview,,The Avery Brundage Collection,B60P5+,2026-06-03,1,,,陶瓷,釉下造型瓷器,釉下造型瓷器,,
